/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_42_568.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_42_568.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_42_568.jpg,0,0,0,1.209574E-06
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_42_646.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_42_646.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_42_646.jpg,0,0,0,4.013331E-06
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_42_714.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_42_714.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_42_714.jpg,0,0,0,2.938184E-06
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_42_782.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_42_782.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_42_782.jpg,0,0,0,8.881696E-06
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_42_865.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_42_865.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_42_865.jpg,0,0,0,2.139197E-05
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_42_932.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_42_932.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_42_932.jpg,0,0,0,6.39836E-06
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_42_999.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_42_999.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_42_999.jpg,0,0,0,2.30308E-06
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_43_082.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_43_082.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_43_082.jpg,0,0,0,3.885054E-06
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_43_181.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_43_181.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_43_181.jpg,0,0.196578,0,0.0589795
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_43_249.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_43_249.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_43_249.jpg,0,0.400476,0,0.3621671
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_43_331.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_43_331.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_43_331.jpg,0,0.6459932,0,0.8638053
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_43_399.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_43_399.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_43_399.jpg,-0.1,0.8515592,0,1.429181
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_43_482.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_43_482.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_43_482.jpg,-0.3,1,0,2.364058
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_43_549.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_43_549.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_43_549.jpg,0,1,0,3.314406
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_43_631.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_43_631.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_43_631.jpg,0,1,0,4.253677
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_43_699.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_43_699.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_43_699.jpg,0,1,0,4.952937
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_43_766.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_43_766.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_43_766.jpg,0,1,0,5.64817
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_43_846.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_43_846.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_43_846.jpg,0,1,0,6.568898
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_43_915.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_43_915.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_43_915.jpg,0,1,0,7.482459
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_43_984.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_43_984.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_43_984.jpg,0,1,0,8.162973
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_44_063.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_44_063.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_44_063.jpg,0,1,0,9.058242
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_44_134.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_44_134.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_44_134.jpg,0,1,0,9.95184
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_44_229.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_44_229.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_44_229.jpg,-0.15,1,0,11.05408
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_44_296.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_44_296.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_44_296.jpg,-0.3,1,0,11.52192
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_44_369.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_44_369.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_44_369.jpg,-0.5000001,1,0,12.35819
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_44_446.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_44_446.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_44_446.jpg,-0.6500001,1,0,13.14225
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_44_514.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_44_514.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_44_514.jpg,-0.8500001,1,0,13.80714
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_44_583.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_44_583.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_44_583.jpg,0,1,0,14.27869
/Users/Caroline/Desktop/IMG/center_2019_03_02_22_34_44_651.jpg,/Users/Caroline/Desktop/IMG/left_2019_03_02_22_34_44_651.jpg,/Users/Caroline/Desktop/IMG/right_2019_03_02_22_34_44_651.jpg,0,1,0,15.01988
